,GARCH,EGARCH,GJR-GARCH,HAR-RV,LightGBM,XGBoost,Ensemble,actual
2025-01-10,0.16034893260073724,0.16925864335016536,0.18414059323182846,0.1326954361979818,0.15644398055369824,0.14692025,0.1498294497841391,0.1483081598224571
2025-01-13,0.15136494171474435,0.15823590257756637,0.17504852777364197,0.15285365804733786,0.15459349911917247,0.14816575,0.15293736629375157,0.1603482195677192
2025-01-14,0.14309509644187707,0.14752497934859304,0.1666236120488943,0.1428133593951721,0.15856236112279162,0.15221971,0.14815693898661358,0.16592950462729766
2025-01-15,0.16691453477216334,0.1697476404276273,0.1595761419237245,0.14152375599959707,0.1257751713734697,0.1208475,0.1447378207150767,0.11113225499749033
2025-01-16,0.15751675014234137,0.15901840289932126,0.15297598150752942,0.15805621836410833,0.12293177423672914,0.12062223,0.14616824758105962,0.1119686096152434
2025-01-17,0.1578669536387186,0.16339215330566423,0.14647210748072564,0.16103410901680243,0.11947772963848846,0.10808072,0.14612626409800317,0.13575358681363806
2025-01-21,0.15608795075128398,0.1658270436971168,0.14043339797533858,0.1511458805117949,0.09990598046719691,0.09623876,0.1357132705767586,0.13722680914246982
2025-01-22,0.1508803869883028,0.16223217998013925,0.13478420968274812,0.15757506311657987,0.0955147939627951,0.09005155,0.13465674802255925,0.1343597610306651
2025-01-23,0.1453401081495125,0.15788928272801506,0.1295761944792928,0.16194404593763437,0.09624421685182107,0.09927174,0.134509456979656,0.13428472555968876
2025-01-24,0.13835267182865293,0.1503107771408825,0.12619253145596196,0.13555563729111056,0.09803926259788155,0.09978759,0.12398252390588167,0.1375157486757881
2025-01-27,0.1530876025377507,0.1648110038835269,0.15655050104247747,0.13213309949027746,0.1291755498820605,0.13635188,0.13813208397002955,0.10477299894491891
2025-01-28,0.15270706271110782,0.16733291890913943,0.14972778865912847,0.1406904835770717,0.1274069155839051,0.12456373,0.14026815395736156,0.09667484224278033
2025-01-29,0.14636754282468606,0.16081026081166455,0.14665077375683364,0.13947981701885442,0.1268842544593549,0.1206572,0.13757720476763177,0.09489193141420717
2025-01-30,0.14128647501325214,0.15744363273871984,0.14047252237943977,0.13594647098094403,0.12444765553966664,0.118811525,0.13389353384462094,0.09097327876736128
2025-01-31,0.13655881095300132,0.15330905401176195,0.13893173889853655,0.13722871282449586,0.12728708955668838,0.123645194,0.13369153777806184,0.10744278062141063
2025-02-03,0.13589418290595975,0.15369588916991841,0.14281682956645075,0.13987776822428366,0.14704410315217104,0.15358426,0.14093868476080482,0.1042098103017096
2025-02-04,0.1346251931706148,0.15441729969957918,0.13701127174991135,0.12450273932980892,0.13105393419316097,0.1334372,0.13006062223119488,0.09084905857089873
2025-02-05,0.12950836595718399,0.14897305017532303,0.1315828605457508,0.11875550356158962,0.12687576680836268,0.12017145,0.12504654544237878,0.08866518177264593
2025-02-06,0.12472406829037412,0.14281025006387751,0.12660104036838835,0.11579615683652511,0.11417468220250804,0.107228525,0.1182316357764691,0.11232482217398979
2025-02-07,0.12939334448836237,0.14870114229364237,0.13768447402321735,0.11154429057692984,0.13178611354733777,0.13442634,0.12424124953754333,0.089772453677147
2025-02-10,0.12822232274566966,0.14862459114534016,0.13228152353445005,0.11659877244470565,0.11698948066730525,0.11293689,0.12060352528589352,0.07812723415905028
2025-02-11,0.12203705678857261,0.13689897247219343,0.12720364313123336,0.11508035112316436,0.11531710311172663,0.10900743,0.11747817034115454,0.07988828772406716
2025-02-12,0.11737617433403846,0.13060555309905802,0.12391371712081631,0.10904842449945736,0.12070833261075571,0.11610615,0.11571097714808383,0.08341504096705941
2025-02-13,0.1253489163265888,0.13931653558644502,0.11987314109386243,0.10733843363927083,0.11675117612835839,0.10870136,0.11647950869807266,0.12831949453377064
2025-02-14,0.11943638883896307,0.1288645850746257,0.11586142365615089,0.11803747252687369,0.09204051208090117,0.09411926,0.10983812448224599,0.1331026739456724
2025-02-18,0.11487386559409116,0.12344536578995852,0.11222579676815851,0.10752120763646035,0.10026194704521717,0.09561426,0.1075523400919229,0.1361055065562836
2025-02-19,0.1107692245971614,0.11805376655632915,0.10892055564267741,0.100773747146334,0.10570240899137076,0.099783115,0.10574846024495539,0.13506131031558452
2025-02-20,0.10889289455447974,0.11666808833285305,0.10984100989416218,0.10036173460901615,0.11122507585274981,0.107285194,0.10682656833874858,0.17372320409671985
2025-02-21,0.1396934015529125,0.14236003814344314,0.15726273899137594,0.1011394530295108,0.1318146465001988,0.12574221,0.12421583369420737,0.16649300286028657
2025-02-24,0.1350622326066951,0.13962214747243817,0.15385622837972654,0.12028964167022758,0.14678677803537624,0.15035151,0.13404621743743297,0.20580201307210452
2025-02-25,0.13064999627730428,0.13659621260133542,0.15037022627724791,0.12436730028295412,0.149346543486307,0.15418983,0.13478794668218846,0.22109568998811893
2025-02-26,0.12421422546632284,0.12631897337053796,0.1438261775174599,0.1288437942251723,0.15204901735572474,0.15303262,0.13503567901573996,0.23471115889915853
2025-02-27,0.1463128698873093,0.146993997811623,0.17465581617596812,0.13149271641185462,0.16109547363078566,0.17991668,0.14630035330998317,0.24185323864565816
2025-02-28,0.16215447260575078,0.16606739569971973,0.16679542965097313,0.1524559098860297,0.16784970900015822,0.1655857,0.1608200304973129,0.21806039007680486
2025-03-03,0.17974534478494772,0.18386675234234423,0.19775492376418488,0.15147766615866587,0.18734878144662195,0.18731238,0.17285726413007851,0.263339375533459
2025-03-04,0.181277990749978,0.1902054287142333,0.20492575077351835,0.17190022766777596,0.20319052959737882,0.20086636,0.1854562493383776,0.25420146625990464
2025-03-05,0.18034249262140947,0.19241381107971522,0.19466536219341068,0.18325658997993488,0.18968043722996739,0.18563187,0.18442650661043725,0.2441499555801349
2025-03-06,0.19484779067319946,0.20831174837501212,0.22030375139430583,0.19477870594665606,0.1894008379264344,0.20056805,0.19300911151543,0.23060451840278992
2025-03-07,0.18505382109025173,0.19830266328580456,0.20885087313023937,0.20220044423370823,0.20122431920708692,0.19656807,0.19615952817701562,0.27197085383165137
2025-03-10,0.22715867902174092,0.23269147940953872,0.26906169279656156,0.19598441921574733,0.21099931737417868,0.22038189,0.211380805203889,0.1958243670773354
2025-03-11,0.2161811945029859,0.2237660875578228,0.2592819039868358,0.21862349288086708,0.20833678449693016,0.21288966,0.21438049062692768,0.2030282091674653
2025-03-12,0.20392242903887997,0.21149735917005064,0.24519445113066987,0.21766216227431162,0.19803699344622208,0.19986658,0.20654052825313793,0.21409544468193412
2025-03-13,0.20515438702013364,0.21605272760572464,0.2500073006994731,0.21489218710525892,0.2003107500099579,0.20549986,0.2067857747117835,0.19030500129458508
2025-03-14,0.22271140887832452,0.2343685460321395,0.23701003380775745,0.20951738607592868,0.17073449098368274,0.1712339,0.20098776197931198,0.11803780689663773
